id,title,type,date,cve_id,cvss_score,base_severity,type_cwe,epss_score,link,description,vendor,product,versions,epss_high_risk
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-47535,5.5,MEDIUM,CWE-400,0.00042,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Netty is an asynchronous event-driven network application framework for rapid development of maintainable high performance protocol servers & clients. An unsafe reading of environment file could potentially cause a denial of service in Netty. When loaded on an Windows application, Netty attempts to load a file that does not exist. If an attacker creates such a large file, the Netty application crashes. This vulnerability is fixed in 4.1.115.",netty,netty,< 4.1.115,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-10963,7.4,HIGH,CWE-287,0.00167,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"A flaw was found in pam_access, where certain rules in its configuration file are mistakenly treated as hostnames. This vulnerability allows attackers to trick the system by pretending to be a trusted hostname, gaining unauthorized access. This issue poses a risk for systems that rely on this feature to control who can access certain services or terminals.",,,,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-57965,0.0,NONE,CWE-346,0.00046,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"In axios before 1.7.8, lib/helpers/isURLSameOrigin.js does not use a URL object when determining an origin, and has a potentially unwanted setAttribute('href',href) call. NOTE: some parties feel that the code change only addresses a warning message from a SAST tool and does not fix a vulnerability.",axios,axios,0,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2023-29267,5.3,MEDIUM,CWE-399,0.00189,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"IBM Db2 for Linux, UNIX and Windows (includes Db2 Connect Server) 10.5, 11.1, and 11.5is vulnerable to a denial of service, under specific configurations, as the server may crash when using a specially crafted SQL statement by an authenticated user.  IBM X-Force ID:  287612.",IBM,"Db2 for Linux, UNIX and Windows","10.5, 11.1, 11.5",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-31882,5.3,MEDIUM,CWE-943,0.0024,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"IBM Db2 for Linux, UNIX and Windows (includes Db2 Connect Server) 11.1 and 11.5 is vulnerable to a denial of service, under specific non default configurations, as the server may crash when using a specially crafted SQL statement by an authenticated user.  IBM X-Force ID:  287614.",IBM,"Db2 for Linux, UNIX and Windows","11.1, 11.5",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-25193,5.5,MEDIUM,CWE-400,0.00103,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Netty, an asynchronous, event-driven network application framework, has a vulnerability in versions up to and including 4.1.118.Final. An unsafe reading of environment file could potentially cause a denial of service in Netty. When loaded on an Windows application, Netty attempts to load a file that does not exist. If an attacker creates such a large file, the Netty application crash. A similar issue was previously reported as CVE-2024-47535. This issue was fixed, but the fix was incomplete in that null-bytes were not counted against the input limit. Commit d1fbda62d3a47835d3fb35db8bd42ecc205a5386 contains an updated fix.",netty,netty,<= 4.1.118,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-47176,5.3,MEDIUM,CWE-1327,0.91689,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"CUPS is a standards-based, open-source printing system, and `cups-browsed` contains network printing functionality including, but not limited to, auto-discovering print services and shared printers. `cups-browsed` binds to `INADDR_ANY:631`, causing it to trust any packet from any source, and can cause the `Get-Printer-Attributes` IPP request to an attacker controlled URL. When combined with other vulnerabilities, such as CVE-2024-47076, CVE-2024-47175, and CVE-2024-47177, an attacker can execute arbitrary commands remotely on the target machine without authentication when a malicious printer is printed to.",OpenPrinting,cups-browsed,<= 2.0.1,1
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-27789,6.2,MEDIUM,CWE-1333,0.00035,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Babel is a compiler for writing next generation JavaScript. When using versions of Babel prior to 7.26.10 and 8.0.0-alpha.17 to compile regular expression named capturing groups, Babel will generate a polyfill for the `.replace` method that has quadratic complexity on some specific replacement pattern strings (i.e. the second argument passed to `.replace`). Generated code is vulnerable if all the following conditions are true: Using Babel to compile regular expression named capturing groups, using the `.replace` method on a regular expression that contains named capturing groups, and the code using untrusted strings as the second argument of `.replace`. This problem has been fixed in `@babel/helpers` and `@babel/runtime` 7.26.10 and 8.0.0-alpha.17. It's likely that individual users do not directly depend on `@babel/helpers`, and instead depend on `@babel/core` (which itself depends on `@babel/helpers`). Upgrading to `@babel/core` 7.26.10 is not required, but it guarantees use of a new enough `@babel/helpers` version. Note that just updating Babel dependencies is not enough; one will also need to re-compile the code. No known workarounds are available.",babel,babel,"< 7.26.10, >= 8.0.0-alpha.0, < 8.0.0-alpha.17",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-6827,7.5,HIGH,CWE-444,0.00018,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Gunicorn version 21.2.0 does not properly validate the value of the 'Transfer-Encoding' header as specified in the RFC standards, which leads to the default fallback method of 'Content-Length,' making it vulnerable to TE.CL request smuggling. This vulnerability can lead to cache poisoning, data exposure, session manipulation, SSRF, XSS, DoS, data integrity compromise, security bypass, information leakage, and business logic abuse.",benoitc,benoitc/gunicorn,unspecified,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-3651,6.2,MEDIUM,CWE-400,0.00472,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"A vulnerability was identified in the kjd/idna library, specifically within the `idna.encode()` function, affecting version 3.6. The issue arises from the function's handling of crafted input strings, which can lead to quadratic complexity and consequently, a denial of service condition. This vulnerability is triggered by a crafted input that causes the `idna.encode()` function to process the input with considerable computational load, significantly increasing the processing time in a quadratic manner relative to the input size.",kjd,kjd/idna,unspecified,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-27363,8.1,HIGH,Non disponible,0.73768,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,An out of bounds write exists in FreeType versions 2.13.0 and below (newer versions of FreeType are not vulnerable) when attempting to parse font subglyph structures related to TrueType GX and variable font files. The vulnerable code assigns a signed short value to an unsigned long and then adds a static value causing it to wrap around and allocate too small of a heap buffer. The code then writes up to 6 signed long integers out of bounds relative to this buffer. This may result in arbitrary code execution. This vulnerability may have been exploited in the wild.,FreeType,FreeType,0.0.0,1
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2022-42969,5.3,MEDIUM,Non disponible,0.00114,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"The py library through 1.11.0 for Python allows remote attackers to conduct a ReDoS (Regular expression Denial of Service) attack via a Subversion repository with crafted info data, because the InfoSvnCommand argument is mishandled. Note: This has been disputed by multiple third parties as not being reproduceable and they argue this is not a valid vulnerability.",,,,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-24928,7.8,HIGH,CWE-121,7e-05,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"libxml2 before 2.12.10 and 2.13.x before 2.13.6 has a stack-based buffer overflow in xmlSnprintfElements in valid.c. To exploit this, DTD validation must occur for an untrusted document or untrusted DTD. NOTE: this is similar to CVE-2017-9047.",xmlsoft,libxml2,"0, 2.13.0",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-35152,6.5,MEDIUM,CWE-789,0.00197,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"IBM Db2 for Linux, UNIX and Windows (includes Db2 Connect Server) 11.5 could allow an authenticated user to cause a denial of service with a specially crafted query due to improper memory allocation. IBM X-Force ID:  292639.",IBM,"Db2 for Linux, UNIX and Windows",11.5,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-25032,7.5,HIGH,CWE-770,0.00051,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"IBM Cognos Analytics 11.2.0, 11.2.1, 11.2.2, 11.2.3, 11.2.4, 12.0.0, 12.0.1, 12.0.2, 12.0.3, and 12.0.4 could allow an authenticated user to cause a denial of service by sending a specially crafted request that would exhaust memory resources.",IBM,Cognos Analytics,"11.2.0, 11.2.1, 11.2.2, 11.2.3, 11.2.4, 12.0.0, 12.0.1, 12.0.2, 12.0.3, 12.0.4",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-30204,7.5,HIGH,CWE-405,0.00025,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"golang-jwt is a Go implementation of JSON Web Tokens. Starting in version 3.2.0 and prior to versions 5.2.2 and 4.5.2, the function parse.ParseUnverified splits (via a call to strings.Split) its argument (which is untrusted data) on periods. As a result, in the face of a malicious request whose Authorization header consists of Bearer  followed by many period characters, a call to that function incurs allocations to the tune of O(n) bytes (where n stands for the length of the function's argument), with a constant factor of about 16. This issue is fixed in 5.2.2 and 4.5.2.",golang-jwt,jwt,">= 3.2.0, < 4.5.2, >= 5.0.0-rc.1, < 5.2.2",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2022-3171,4.3,MEDIUM,CWE-20,0.00071,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"A parsing issue with binary data in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above.",Google LLC,Protocolbuffers,"3.21.7, 3.20.3, 3.19.6, 3.16.3",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-47175,8.6,HIGH,CWE-20,0.28751,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"CUPS is a standards-based, open-source printing system, and `libppd` can be used for legacy PPD file support. The `libppd` function `ppdCreatePPDFromIPP2` does not sanitize IPP attributes when creating the PPD buffer. When used in combination with other functions such as `cfGetPrinterAttributes5`, can result in user controlled input and ultimately code execution via Foomatic. This vulnerability can be part of an exploit chain leading to remote code execution (RCE), as described in CVE-2024-47176.",OpenPrinting,libppd,<= 2.1b1,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-41123,5.3,MEDIUM,CWE-400,0.0042,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"REXML is an XML toolkit for Ruby. The REXML gem before 3.3.2 has some DoS vulnerabilities when it parses an XML that has many specific characters such as whitespace character, `>]` and `]>`. The REXML gem 3.3.3 or later include the patches to fix these vulnerabilities.",ruby,rexml,< 3.3.3,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-35136,5.3,MEDIUM,CWE-943,0.00209,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"IBM Db2 for Linux, UNIX and Windows (includes DB2 Connect Server) federated server 10.5, 11.1, and 11.5 is vulnerable to denial of service with a specially crafted query under certain non default conditions.  IBM X-Force ID:  291307.",IBM,"Db2 for Linux, UNIX and Windows","10.5, 11.1, 11.5",0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-6345,8.8,HIGH,CWE-94,0.00227,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"A vulnerability in the package_index module of pypa/setuptools versions up to 69.1.1 allows for remote code execution via its download functions. These functions, which are used to download packages from URLs provided by users or retrieved from package index servers, are susceptible to code injection. If these functions are exposed to user-controlled inputs, such as package URLs, they can execute arbitrary commands on the system. The issue is fixed in version 70.0.",pypa,pypa/setuptools,unspecified,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2019-14892,7.5,HIGH,CWE-502,0.00873,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"A flaw was discovered in jackson-databind in versions before 2.9.10, 2.8.11.5 and 2.6.7.3, where it would permit polymorphic deserialization of a malicious object using commons-configuration 1 and 2 JNDI classes. An attacker could use this flaw to execute arbitrary code.",Red Hat,jackson-databind,"Versions before 2.9.10, Versions before 2.8.11.5, Versions before 2.6.7.3",0
CERTFR-2025-AVI-0514,Vulnérabilité dans PostgreSQL JDBC (16 juin 2025),Avis,"Mon, 16 Jun 2025 00:00:00 +0000",CVE-2025-49146,8.2,HIGH,CWE-287,0.00017,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0514/,"pgjdbc is an open source postgresql JDBC Driver. From 42.7.4 and until 42.7.7, when the PostgreSQL JDBC driver is configured with channel binding set to required (default value is prefer), the driver would incorrectly allow connections to proceed with authentication methods that do not support channel binding (such as password, MD5, GSS, or SSPI authentication). This could allow a man-in-the-middle attacker to intercept connections that users believed were protected by channel binding requirements. This vulnerability is fixed in 42.7.7.",pgjdbc,pgjdbc,">= 42.7.4, < 42.7.7",0
CERTFR-2022-ALE-007,Multiples vulnérabilités dans Microsoft Windows (16 septembre 2022),Alerte,"Fri, 16 Sep 2022 00:00:00 +0000",CVE-2022-34718,9.8,CRITICAL,Non disponible,0.84306,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2022-ALE-007/,Windows TCP/IP Remote Code Execution Vulnerability,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,1
CERTFR-2022-ALE-007,Multiples vulnérabilités dans Microsoft Windows (16 septembre 2022),Alerte,"Fri, 16 Sep 2022 00:00:00 +0000",CVE-2022-34721,9.8,CRITICAL,Non disponible,0.17753,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2022-ALE-007/,Windows Internet Key Exchange (IKE) Protocol Extensions Remote Code Execution Vulnerability,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2022-ALE-007,Multiples vulnérabilités dans Microsoft Windows (16 septembre 2022),Alerte,"Fri, 16 Sep 2022 00:00:00 +0000",CVE-2022-34722,9.8,CRITICAL,Non disponible,0.06616,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2022-ALE-007/,Windows Internet Key Exchange (IKE) Protocol Extensions Remote Code Execution Vulnerability,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,0
CERTFR-2022-ALE-008,[MaJ] Multiples vulnérabilités dans Microsoft Exchange (30 septembre 2022),Alerte,"Fri, 30 Sep 2022 00:00:00 +0000",CVE-2022-41040,8.8,HIGH,Non disponible,0.94229,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2022-ALE-008/,Microsoft Exchange Server Elevation of Privilege Vulnerability,Microsoft,Microsoft Exchange Server 2016 Cumulative Update 23,15.01.0,1
CERTFR-2022-ALE-008,[MaJ] Multiples vulnérabilités dans Microsoft Exchange (30 septembre 2022),Alerte,"Fri, 30 Sep 2022 00:00:00 +0000",CVE-2022-41082,8.0,HIGH,Non disponible,0.92453,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2022-ALE-008/,Microsoft Exchange Server Remote Code Execution Vulnerability,Microsoft,Microsoft Exchange Server 2016 Cumulative Update 23,15.01.0,1
CERTFR-2022-ALE-014,Multiples vulnérabilités dans AMI MegaRAC (16 décembre 2022),Alerte,"Fri, 16 Dec 2022 00:00:00 +0000",CVE-2022-40242,7.5,HIGH,CWE-798,0.00144,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2022-ALE-014/,MegaRAC Default Credentials Vulnerability,AMI,MegaRAC SPx13,0,0
CERTFR-2022-ALE-014,Multiples vulnérabilités dans AMI MegaRAC (16 décembre 2022),Alerte,"Fri, 16 Dec 2022 00:00:00 +0000",CVE-2022-40259,8.3,HIGH,CWE-798,0.00318,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2022-ALE-014/,MegaRAC Default Credentials Vulnerability,AMI,MegaRAC SPx13,0,0
CERTFR-2022-ALE-014,Multiples vulnérabilités dans AMI MegaRAC (16 décembre 2022),Alerte,"Fri, 16 Dec 2022 00:00:00 +0000",CVE-2022-2827,7.5,HIGH,CWE-200,0.18046,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2022-ALE-014/,AMI MegaRAC User Enumeration Vulnerability,AMI,MegaRAC SPx13,0,0
CERTFR-2023-ALE-001,Vulnérabilité dans Fortinet FortiOS (14 mars 2023),Alerte,"Tue, 14 Mar 2023 00:00:00 +0000",CVE-2022-41328,6.5,MEDIUM,CWE-22,0.00135,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-001/,"A improper limitation of a pathname to a restricted directory vulnerability ('path traversal') [CWE-22] in Fortinet FortiOS version 7.2.0 through 7.2.3, 7.0.0 through 7.0.9 and before 6.4.11 allows a privileged attacker to read and write files on the underlying Linux system via crafted CLI commands.",Fortinet,FortiOS,"7.2.0, 7.0.0, 6.4.0, 6.2.0, 6.0.0",0
CERTFR-2023-ALE-002,[MàJ] Vulnérabilité dans Microsoft Outlook (15 mars 2023),Alerte,"Wed, 15 Mar 2023 00:00:00 +0000",CVE-2023-23397,9.8,CRITICAL,CWE-20,0.93642,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-002/,Microsoft Outlook Elevation of Privilege Vulnerability,Microsoft,Microsoft Outlook 2013 Service Pack 1,15.0.0.0,1
CERTFR-2023-ALE-006,Vulnérabilité dans les produits Microsoft (12 juillet 2023),Alerte,"Wed, 12 Jul 2023 00:00:00 +0000",CVE-2023-36884,7.5,HIGH,CWE-362,0.93099,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-006/,Windows Search Remote Code Execution Vulnerability,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0,1
CERTFR-2023-ALE-008,[MàJ] Vulnérabilité dans Citrix NetScaler ADC et NetScaler Gateway (19 juillet 2023),Alerte,"Wed, 19 Jul 2023 00:00:00 +0000",CVE-2023-3519,9.8,CRITICAL,CWE-94,0.92479,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-008/,Unauthenticated remote code execution,Citrix,NetScaler Gateway,"13.1, 13.0",1
CERTFR-2023-ALE-009,[MàJ] Multiples vulnérabilités dans Ivanti Endpoint Manager Mobile (26 juillet 2023),Alerte,"Wed, 26 Jul 2023 00:00:00 +0000",CVE-2023-35081,7.2,HIGH,Non disponible,0.93208,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-009/,"A path traversal vulnerability in Ivanti EPMM versions (11.10.x < 11.10.0.3,  11.9.x < 11.9.1.2 and 11.8.x < 11.8.1.2) allows an authenticated administrator to write arbitrary files onto the appliance.",Ivanti,EPMM,11.10.0.3,1
CERTFR-2023-ALE-009,[MàJ] Multiples vulnérabilités dans Ivanti Endpoint Manager Mobile (26 juillet 2023),Alerte,"Wed, 26 Jul 2023 00:00:00 +0000",CVE-2023-35082,10.0,CRITICAL,Non disponible,0.94468,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-009/,"An authentication bypass vulnerability in Ivanti EPMM 11.10 and older, allows unauthorized users to access restricted functionality or resources of the application without proper authentication. This vulnerability is unique to CVE-2023-35078 announced earlier.",Ivanti,EPMM,11.10,1
CERTFR-2023-ALE-009,[MàJ] Multiples vulnérabilités dans Ivanti Endpoint Manager Mobile (26 juillet 2023),Alerte,"Wed, 26 Jul 2023 00:00:00 +0000",CVE-2023-35078,10.0,CRITICAL,Non disponible,0.94485,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-009/,An authentication bypass vulnerability in Ivanti EPMM allows unauthorized users to access restricted functionality or resources of the application without proper authentication.,Ivanti,Endpoint Manager Mobile,,1
CERTFR-2023-ALE-010,Multiples vulnérabilités dans Exim (02 octobre 2023),Alerte,"Mon, 02 Oct 2023 00:00:00 +0000",CVE-2023-42118,7.5,HIGH,CWE-191,0.04257,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-010/,"Exim libspf2 Integer Underflow Remote Code Execution Vulnerability. This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of Exim libspf2. Authentication is not required to exploit this vulnerability. 

The specific flaw exists within the parsing of SPF macros. When parsing SPF macros, the process does not properly validate user-supplied data, which can result in an integer underflow before writing to memory. An attacker can leverage this vulnerability to execute code in the context of the service account.
. Was ZDI-CAN-17578.",Exim,libspf2,exim 4.96-RC0-14-24b8ed847-XX,0
CERTFR-2023-ALE-010,Multiples vulnérabilités dans Exim (02 octobre 2023),Alerte,"Mon, 02 Oct 2023 00:00:00 +0000",CVE-2023-42116,8.1,HIGH,CWE-121,0.04145,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-010/,"Exim SMTP Challenge Stack-based Buffer Overflow Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installations of Exim. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the handling of NTLM challenge requests. The issue results from the lack of proper validation of the length of user-supplied data prior to copying it to a fixed-length stack-based buffer. An attacker can leverage this vulnerability to execute code in the context of the service account.
. Was ZDI-CAN-17515.",Exim,Exim,exim 4.95,0
CERTFR-2023-ALE-010,Multiples vulnérabilités dans Exim (02 octobre 2023),Alerte,"Mon, 02 Oct 2023 00:00:00 +0000",CVE-2023-42115,9.8,CRITICAL,CWE-787,0.63798,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-010/,"Exim AUTH Out-Of-Bounds Write Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installations of Exim. Authentication is not required to exploit this vulnerability. 

The specific flaw exists within the smtp service, which listens on TCP port 25 by default. The issue results from the lack of proper validation of user-supplied data, which can result in a write past the end of a buffer. An attacker can leverage this vulnerability to execute code in the context of the service account.
. Was ZDI-CAN-17434.",Exim,Exim,exim 4.95,0
CERTFR-2023-ALE-010,Multiples vulnérabilités dans Exim (02 octobre 2023),Alerte,"Mon, 02 Oct 2023 00:00:00 +0000",CVE-2023-42117,8.1,HIGH,CWE-138,0.08635,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-010/,"Exim Improper Neutralization of Special Elements Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installations of Exim. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the smtp service, which listens on TCP port 25 by default. The issue results from the lack of proper validation of user-supplied data, which can result in a memory corruption condition. An attacker can leverage this vulnerability to execute code in the context of the current process. Was ZDI-CAN-17554.",Exim,Exim,4.96-RC1-11-315206fbf,0
CERTFR-2023-ALE-010,Multiples vulnérabilités dans Exim (02 octobre 2023),Alerte,"Mon, 02 Oct 2023 00:00:00 +0000",CVE-2023-42119,3.1,LOW,CWE-125,0.0018,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-010/,"Exim dnsdb Out-Of-Bounds Read Information Disclosure Vulnerability. This vulnerability allows network-adjacent attackers to disclose sensitive information on affected installations of Exim. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the smtp service, which listens on TCP port 25 by default. The issue results from the lack of proper validation of user-supplied data, which can result in a read past the end of an allocated buffer. An attacker can leverage this in conjunction with other vulnerabilities to execute arbitrary code in the context of the service account.
. Was ZDI-CAN-17643.",Exim,Exim,exim 4.96-RC0-14-24b8ed847-XX,0
CERTFR-2023-ALE-010,Multiples vulnérabilités dans Exim (02 octobre 2023),Alerte,"Mon, 02 Oct 2023 00:00:00 +0000",CVE-2023-42114,3.7,LOW,CWE-125,0.10098,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-010/,"Exim NTLM Challenge Out-Of-Bounds Read Information Disclosure Vulnerability. This vulnerability allows remote attackers to disclose sensitive information on affected installations of Exim. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the handling of NTLM challenge requests. The issue results from the lack of proper validation of user-supplied data, which can result in a read past the end of an allocated data structure. An attacker can leverage this vulnerability to disclose information in the context of the service account.
. Was ZDI-CAN-17433.",Exim,Exim,exim 4.95,0
