id,title,type,date,cve_id,cvss_score,base_severity,type_cwe,epss_score,link,description,vendor,product,versions
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2018-19361,,,Non disponible,0.040630000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,FasterXML jackson-databind 2.x before 2.9.8 might allow attackers to have unspecified impact by leveraging failure to block the openjpa class from polymorphic deserialization.,n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2023-29483,,,Non disponible,0.010820000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"eventlet before 0.35.2, as used in dnspython before 2.6.0, allows remote attackers to interfere with DNS name resolution by quickly sending an invalid packet from the expected IP address and source port, aka a ""TuDoor"" attack. In other words, dnspython does not have the preferred behavior in which the DNS name resolution algorithm would proceed, within the full time window, in order to wait for a valid packet. NOTE: dnspython 2.6.0 is unusable for a different reason that was addressed in 2.6.1.",n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2021-33036,,,CWE-264,0.013490000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"In Apache Hadoop 2.2.0 to 2.10.1, 3.0.0-alpha1 to 3.1.4, 3.2.0 to 3.2.2, and 3.3.0 to 3.3.1, a user who can escalate to yarn user can possibly run arbitrary commands as root user. Users should upgrade to Apache Hadoop 2.10.2, 3.2.3, 3.3.2 or higher.",Apache Software Foundation,Apache Hadoop,"2.2.0 to 2.10.1, 3.0.0-alpha1 to 3.1.4, 3.2.0 to 3.2.2, and 3.3.0 to 3.3.1"
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2019-17267,,,Non disponible,0.013570000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,A Polymorphic Typing issue was discovered in FasterXML jackson-databind before 2.9.10. It is related to net.sf.ehcache.hibernate.EhcacheJtaTransactionManagerLookup.,n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-22201,7.5,HIGH,CWE-400,0.003010000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Jetty is a Java based web server and servlet engine. An HTTP/2 SSL connection that is established and TCP congested will be leaked when it times out. An attacker can cause many connections to end up in this state, and the server may run out of file descriptors, eventually causing the server to stop accepting new connections from valid clients. The vulnerability is patched in 9.4.54, 10.0.20, 11.0.20, and 12.0.6.",jetty,jetty.project,">= 9.3.0, <= 9.4.53, >= 10.0.0, <= 10.0.19, >= 11.0.0, <= 11.0.19, >= 12.0.0, <= 12.0.5"
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-27516,,,CWE-1336,0.000340000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Jinja is an extensible templating engine. Prior to 3.1.6, an oversight in how the Jinja sandboxed environment interacts with the |attr filter allows an attacker that controls the content of a template to execute arbitrary Python code. To exploit the vulnerability, an attacker needs to control the content of a template. Whether that is the case depends on the type of application using Jinja. This vulnerability impacts users of applications which execute untrusted templates. Jinja's sandbox does catch calls to str.format and ensures they don't escape the sandbox. However, it's possible to use the |attr filter to get a reference to a string's plain format method, bypassing the sandbox. After the fix, the |attr filter no longer bypasses the environment's attribute lookup. This vulnerability is fixed in 3.1.6.",pallets,jinja,< 3.1.6
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2018-14719,,,Non disponible,0.035260000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,FasterXML jackson-databind 2.x before 2.9.7 might allow remote attackers to execute arbitrary code by leveraging failure to block the blaze-ds-opt and blaze-ds-core classes from polymorphic deserialization.,n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2020-9546,,,Non disponible,0.023270000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to org.apache.hadoop.shaded.com.zaxxer.hikari.HikariConfig (aka shaded hikari-config).",n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-28757,,,Non disponible,0.004740000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,libexpat through 2.6.1 allows an XML Entity Expansion attack when there is isolated use of external parsers (created via XML_ExternalEntityParserCreate).,n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-47944,7.5,HIGH,CWE-248,0.000490000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Multer is a node.js middleware for handling `multipart/form-data`. A vulnerability that is present starting in version 1.4.4-lts.1 and prior to version 2.0.0 allows an attacker to trigger a Denial of Service (DoS) by sending a malformed multi-part upload request. This request causes an unhandled exception, leading to a crash of the process. Users should upgrade to version 2.0.0 to receive a patch. No known workarounds are available.",expressjs,multer,">=1.4.4-lts.1, <2.0.0"
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-12797,,,CWE-392,0.001790000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Issue summary: Clients using RFC7250 Raw Public Keys (RPKs) to authenticate a
server may fail to notice that the server was not authenticated, because
handshakes don't abort as expected when the SSL_VERIFY_PEER verification mode
is set.

Impact summary: TLS and DTLS connections using raw public keys may be
vulnerable to man-in-middle attacks when server authentication failure is not
detected by clients.

RPKs are disabled by default in both TLS clients and TLS servers.  The issue
only arises when TLS clients explicitly enable RPK use by the server, and the
server, likewise, enables sending of an RPK instead of an X.509 certificate
chain.  The affected clients are those that then rely on the handshake to
fail when the server's RPK fails to match one of the expected public keys,
by setting the verification mode to SSL_VERIFY_PEER.

Clients that enable server-side raw public keys can still find out that raw
public key verification failed by calling SSL_get_verify_result(), and those
that do, and take appropriate action, are not affected.  This issue was
introduced in the initial implementation of RPK support in OpenSSL 3.2.

The FIPS modules in 3.4, 3.3, 3.2, 3.1 and 3.0 are not affected by this issue.",OpenSSL,OpenSSL,"3.4.0, 3.3.0, 3.2.0"
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-30065,,,CWE-502,0.002490000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Schema parsing in the parquet-avro module of Apache Parquet 1.15.0 and previous versions allows bad actors to execute arbitrary code


Users are recommended to upgrade to version 1.15.1, which fixes the issue.",Apache Software Foundation,Apache Parquet Java,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-27219,5.8,MEDIUM,CWE-770,0.001630000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"In the CGI gem before 0.4.2 for Ruby, the CGI::Cookie.parse method in the CGI library contains a potential Denial of Service (DoS) vulnerability. The method does not impose any limit on the length of the raw cookie value it processes. This oversight can lead to excessive resource consumption when parsing extremely large cookies.",ruby-lang,CGI,"0, 0.3.6, 0.4.0"
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-25638,8.9,HIGH,CWE-345,0.000480000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"dnsjava is an implementation of DNS in Java. Records in DNS replies are not checked for their relevance to the query, allowing an attacker to respond with RRs from different zones. This vulnerability is fixed in 3.6.0.",dnsjava,dnsjava,< 3.6.0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2023-45853,,,Non disponible,0.003820000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"MiniZip in zlib through 1.3 has an integer overflow and resultant heap-based buffer overflow in zipOpenNewFileInZip4_64 via a long filename, comment, or extra field. NOTE: MiniZip is not a supported part of the zlib product. NOTE: pyminizip through 0.2.6 is also vulnerable because it bundles an affected zlib version, and exposes the applicable MiniZip code through its compress API.",n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2017-9047,,,Non disponible,0.025010000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"A buffer overflow was discovered in libxml2 20904-GITv2.9.4-16-g0741801. The function xmlSnprintfElementContent in valid.c is supposed to recursively dump the element content definition into a char buffer 'buf' of size 'size'. The variable len is assigned strlen(buf). If the content->type is XML_ELEMENT_CONTENT_ELEMENT, then (i) the content->prefix is appended to buf (if it actually fits) whereupon (ii) content->name is written to the buffer. However, the check for whether the content->name actually fits also uses 'len' rather than the updated buffer length strlen(buf). This allows us to write about ""size"" many bytes beyond the allocated memory. This vulnerability causes programs that use libxml2, such as PHP, to crash.",n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2020-9548,,,Non disponible,0.139450000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to br.com.anteros.dbcp.AnterosDBCPConfig (aka anteros-core).",n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2023-45288,,,Non disponible,0.648520000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"An attacker may cause an HTTP/2 endpoint to read arbitrary amounts of header data by sending an excessive number of CONTINUATION frames. Maintaining HPACK state requires parsing and processing all HEADERS and CONTINUATION frames on a connection. When a request's headers exceed MaxHeaderBytes, no memory is allocated to store the excess headers, but they are still parsed. This permits an attacker to cause an HTTP/2 endpoint to read arbitrary amounts of header data, all associated with a request which is going to be rejected. These headers can include Huffman-encoded data which is significantly more expensive for the receiver to decode than for an attacker to send. The fix sets a limit on the amount of excess header frames we will process before closing a connection.",golang.org/x/net,golang.org/x/net/http2,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2023-45178,6.5,MEDIUM,CWE-20,0.000350000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"IBM Db2 for Linux, UNIX and Windows (includes DB2 Connect Server) 11.5 CLI is vulnerable to a denial of service when a specially crafted request is used.  IBM X-Force ID:  268073.",IBM,"Db2 for Linux, UNIX and Windows",11.5
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-47076,8.6,HIGH,CWE-20,0.806260000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"CUPS is a standards-based, open-source printing system, and `libcupsfilters` contains the code of the filters of the former `cups-filters` package as library functions to be used for the data format conversion tasks needed in Printer Applications. The `cfGetPrinterAttributes5` function in `libcupsfilters` does not sanitize IPP attributes returned from an IPP server. When these IPP attributes are used, for instance, to generate a PPD file, this can lead to attacker controlled data to be provided to the rest of the CUPS system.",OpenPrinting,libcupsfilters,<= 2.1b1
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-47177,,,,,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,,,,
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2022-30635,,,Non disponible,0.001350000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,Uncontrolled recursion in Decoder.Decode in encoding/gob before Go 1.17.12 and Go 1.18.4 allows an attacker to cause a panic due to stack exhaustion via a message which contains deeply nested structures.,Go standard library,encoding/gob,"0, 1.18.0-0"
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2022-26612,,,Non disponible,0.001500000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"In Apache Hadoop, The unTar function uses unTarUsingJava function on Windows and the built-in tar utility on Unix and other OSes. As a result, a TAR entry may create a symlink under the expected extraction directory which points to an external directory. A subsequent TAR entry may extract an arbitrary file into the external directory using the symlink name. This however would be caught by the same targetDirPath check on Unix because of the getCanonicalPath call. However on Windows, getCanonicalPath doesn't resolve symbolic links, which bypasses the check. unpackEntries during TAR extraction follows symbolic links which allows writing outside expected base directory on Windows. This was addressed in Apache Hadoop 3.2.3",Apache Software Foundation,Apache Hadoop,"unspecified, 3.3.1, 3.3.2"
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-56171,7.8,HIGH,CWE-416,0.000070000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"libxml2 before 2.12.10 and 2.13.x before 2.13.6 has a use-after-free in xmlSchemaIDCFillNodeTables and xmlSchemaBubbleIDCNodeTables in xmlschemas.c. To exploit this, a crafted XML document must be validated against an XML schema with certain identity constraints, or a crafted XML schema must be used.",xmlsoft,libxml2,"0, 2.13.0"
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-1975,7.5,HIGH,Non disponible,0.003870000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"If a server hosts a zone containing a ""KEY"" Resource Record, or a resolver DNSSEC-validates a ""KEY"" Resource Record from a DNSSEC-signed domain in cache, a client can exhaust resolver CPU resources by sending a stream of SIG(0) signed requests.
This issue affects BIND 9 versions 9.0.0 through 9.11.37, 9.16.0 through 9.16.50, 9.18.0 through 9.18.27, 9.19.0 through 9.19.24, 9.9.3-S1 through 9.11.37-S1, 9.16.8-S1 through 9.16.49-S1, and 9.18.11-S1 through 9.18.27-S1.",ISC,BIND 9,"9.0.0, 9.16.0, 9.18.0, 9.19.0, 9.9.3-S1, 9.16.8-S1, 9.18.11-S1"
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-47561,,,CWE-502,0.011850000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Schema parsing in the Java SDK of Apache Avro 1.11.3 and previous versions allows bad actors to execute arbitrary code.
Users are recommended to upgrade to version 1.11.4  or 1.12.0, which fix this issue.",Apache Software Foundation,Apache Avro Java SDK,0
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2019-16942,,,Non disponible,0.004380000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"A Polymorphic Typing issue was discovered in FasterXML jackson-databind 2.0.0 through 2.9.10. When Default Typing is enabled (either globally or for a specific property) for an externally exposed JSON endpoint and the service has the commons-dbcp (1.4) jar in the classpath, and an attacker can find an RMI service endpoint to access, it is possible to make the service execute a malicious payload. This issue exists because of org.apache.commons.dbcp.datasources.SharedPoolDataSource and org.apache.commons.dbcp.datasources.PerUserPoolDataSource mishandling.",n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-31881,6.5,MEDIUM,CWE-770,0.001900000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"IBM Db2 for Linux, UNIX and Windows (includes Db2 Connect Server) 10.5, 11.1, and 11.5 is vulnerable to a denial of service as the server may crash when using a specially crafted query on certain columnar tables by an authenticated user.  IBM X-Force ID:  287613.",IBM,"Db2 for Linux, UNIX and Windows","10.5, 11.1, 11.5"
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2020-9547,,,Non disponible,0.062290000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to com.ibatis.sqlmap.engine.transaction.jta.JtaTransactionConfig (aka ibatis-sqlmap).",n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-24970,7.5,HIGH,CWE-20,0.001240000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Netty, an asynchronous, event-driven network application framework, has a vulnerability starting in version 4.1.91.Final and prior to version 4.1.118.Final. When a special crafted packet is received via SslHandler it doesn't correctly handle validation of such a packet in all cases which can lead to a native crash. Version 4.1.118.Final contains a patch. As workaround its possible to either disable the usage of the native SSLEngine or change the code manually.",netty,netty,">= 4.1.91.Final, <= 4.1.117.Final"
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2018-14718,,,Non disponible,0.147470000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,FasterXML jackson-databind 2.x before 2.9.7 might allow remote attackers to execute arbitrary code by leveraging failure to block the slf4j-ext class from polymorphic deserialization.,n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-0923,5.3,MEDIUM,CWE-540,0.000320000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"IBM Cognos Analytics 11.2.0, 11.2.1, 11.2.2, 11.2.3, 11.2.4, 12.0.0, 12.0.1, 12.0.2, 12.0.3, and 12.0.4 stores source code on the web server that could aid in further attacks against the system.",IBM,Cognos Analytics,"11.2.0, 11.2.1, 11.2.2, 11.2.3, 11.2.4, 12.0.0, 12.0.1, 12.0.2, 12.0.3, 12.0.4"
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-29857,,,Non disponible,0.001590000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"An issue was discovered in ECCurve.java and ECCurve.cs in Bouncy Castle Java (BC Java) before 1.78, BC Java LTS before 2.73.6, BC-FJA before 1.0.2.5, and BC C# .Net before 2.3.1. Importing an EC certificate with crafted F2m parameters can lead to excessive CPU consumption during the evaluation of the curve parameters.",n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2018-19360,,,Non disponible,0.067770000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,FasterXML jackson-databind 2.x before 2.9.8 might allow attackers to have unspecified impact by leveraging failure to block the axis2-transport-jms class from polymorphic deserialization.,n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-1737,7.5,HIGH,Non disponible,0.006840000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Resolver caches and authoritative zone databases that hold significant numbers of RRs for the same hostname (of any RTYPE) can suffer from degraded performance as content is being added or updated, and also when handling client queries for this name.
This issue affects BIND 9 versions 9.11.0 through 9.11.37, 9.16.0 through 9.16.50, 9.18.0 through 9.18.27, 9.19.0 through 9.19.24, 9.11.4-S1 through 9.11.37-S1, 9.16.8-S1 through 9.16.50-S1, and 9.18.11-S1 through 9.18.27-S1.",ISC,BIND 9,"9.11.0, 9.16.0, 9.18.0, 9.19.0, 9.11.4-S1, 9.16.8-S1, 9.18.11-S1"
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-31880,5.3,MEDIUM,CWE-770,0.001050000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"IBM Db2 for Linux, UNIX and Windows (includes Db2 Connect Server) 10.5, 11.1, and 11.5 is vulnerable to a denial of service, under specific configurations, as the server may crash when using a specially crafted SQL statement by an authenticated user.",IBM,"Db2 for Linux, UNIX and Windows","10.5, 11.1, 11.5"
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-29025,5.3,MEDIUM,CWE-770,0.000560000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Netty is an asynchronous event-driven network application framework for rapid development of maintainable high performance protocol servers & clients. The `HttpPostRequestDecoder` can be tricked to accumulate data. While the decoder can store items on the disk if configured so, there are no limits to the number of fields the form can have, an attacher can send a chunked post consisting of many small fields that will be accumulated in the `bodyListHttpData` list. The decoder cumulates bytes in the `undecodedChunk` buffer until it can decode a field, this field can cumulate data without limits. This vulnerability is fixed in 4.1.108.Final.",netty,netty,< 4.1.108.Final
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2019-16335,,,Non disponible,0.007400000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,A Polymorphic Typing issue was discovered in FasterXML jackson-databind before 2.9.10. It is related to com.zaxxer.hikari.HikariDataSource. This is a different vulnerability than CVE-2019-14540.,n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-28762,5.3,MEDIUM,CWE-770,0.000750000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"IBM Db2 for Linux, UNIX and Windows (includes DB2 Connect Server) 10.5, 11.1, and 11.5 is vulnerable to denial of service with a specially crafted query under certain conditions.  IBM X-Force ID:  285246.",IBM,"Db2 for Linux, UNIX and Windows","10.5, 11.1, 11.5"
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2018-7489,,,Non disponible,0.426800000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"FasterXML jackson-databind before 2.7.9.3, 2.8.x before 2.8.11.1 and 2.9.x before 2.9.5 allows unauthenticated remote code execution because of an incomplete fix for the CVE-2017-7525 deserialization flaw. This is exploitable by sending maliciously crafted JSON input to the readValue method of the ObjectMapper, bypassing a blacklist that is ineffective if the c3p0 libraries are available in the classpath.",n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2019-14893,7.5,HIGH,CWE-502,0.006980000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"A flaw was discovered in FasterXML jackson-databind in all versions before 2.9.10 and 2.10.0, where it would permit polymorphic deserialization of malicious objects using the xalan JNDI gadget when used in conjunction with polymorphic type handling methods such as `enableDefaultTyping()` or when @JsonTypeInfo is using `Id.CLASS` or `Id.MINIMAL_CLASS` or in any other way which ObjectMapper.readValue might instantiate objects from unsafe sources. An attacker could use this flaw to execute arbitrary code.",Red Hat,jackson-databind,"2.9.10, 2.10.0"
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2023-50298,,,CWE-200,0.000250000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Exposure of Sensitive Information to an Unauthorized Actor vulnerability in Apache Solr.This issue affects Apache Solr: from 6.0.0 through 8.11.2, from 9.0.0 before 9.4.1.

Solr Streaming Expressions allows users to extract data from other Solr Clouds, using a ""zkHost"" parameter.
When original SolrCloud is setup to use ZooKeeper credentials and ACLs, they will be sent to whatever ""zkHost"" the user provides.
An attacker could setup a server to mock ZooKeeper, that accepts ZooKeeper requests with credentials and ACLs and extracts the sensitive information,
then send a streaming expression using the mock server's address in ""zkHost"".
Streaming Expressions are exposed via the ""/streaming"" handler, with ""read"" permissions.

Users are recommended to upgrade to version 8.11.3 or 9.4.1, which fix the issue.
From these versions on, only zkHost values that have the same server address (regardless of chroot), will use the given ZooKeeper credentials and ACLs when connecting.",Apache Software Foundation,Apache Solr,"6.0.0, 9.0.0"
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-26308,,,CWE-770,0.004420000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"Allocation of Resources Without Limits or Throttling vulnerability in Apache Commons Compress.This issue affects Apache Commons Compress: from 1.21 before 1.26.

Users are recommended to upgrade to version 1.26, which fixes the issue.",Apache Software Foundation,Apache Commons Compress,1.21
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-53197,,,Non disponible,0.001830000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"In the Linux kernel, the following vulnerability has been resolved:

ALSA: usb-audio: Fix potential out-of-bound accesses for Extigy and Mbox devices

A bogus device can provide a bNumConfigurations value that exceeds the
initial value used in usb_get_configuration for allocating dev->config.

This can lead to out-of-bounds accesses later, e.g. in
usb_destroy_configuration.",Linux,Linux,2.6.12
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-43859,9.1,CRITICAL,CWE-444,0.000520000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512/,"h11 is a Python implementation of HTTP/1.1. Prior to version 0.16.0, a leniency in h11's parsing of line terminators in chunked-coding message bodies can lead to request smuggling vulnerabilities under certain conditions. This issue has been patched in version 0.16.0. Since exploitation requires the combination of buggy h11 with a buggy (reverse) proxy, fixing either component is sufficient to mitigate this issue.",python-hyper,h11,< 0.16.0
